Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount (%),Revenue ($),Region
2023-03-26,29,Product_29,320,43.5131517676178,10,12531.787709073926,USA
2023-03-26,30,Product_30,386,37.38216415817369,10,12986.563828549539,USA
2023-03-26,31,Product_31,188,42.07099742866492,10,7118.412764930104,USA
2023-03-26,32,Product_32,484,25.101379265871056,0,12149.06756468159,USA
2023-03-26,33,Product_33,299,41.949777156750784,10,11288.685032881636,USA
2023-03-26,34,Product_34,183,20.678625941974634,10,3405.7696926432222,USA
2023-03-26,35,Product_35,249,25.917267608285986,15,5485.389689293729,USA
2023-03-26,36,Product_36,165,39.02526076279252,15,5473.29282198165,USA
2023-03-26,37,Product_37,448,45.877645754233576,10,18497.86676810698,USA
2023-03-26,38,Product_38,392,20.74467524336894,15,6912.125791090531,USA
2023-03-26,39,Product_39,265,33.13425052521462,5,8341.54756972278,USA
2023-03-26,40,Product_40,57,32.76037971390136,5,1773.9745615077584,USA
2023-03-26,41,Product_41,140,17.4566194741743,10,2199.534053745962,USA
2023-03-26,42,Product_42,429,24.656865187594462,10,9520.015648930223,USA
2023-03-26,43,Product_43,141,9.553408020331357,15,1144.9759512367132,USA
2023-03-26,44,Product_44,384,43.127043071239854,5,15732.745312388297,USA
2023-03-26,45,Product_45,385,47.474750748294056,5,17363.890086188552,USA
2023-03-26,46,Product_46,97,25.77330362798633,5,2375.00992931894,USA
2023-03-26,47,Product_47,87,47.20538194091079,10,3696.181405973315,USA
2023-03-26,48,Product_48,459,35.40498925662011,10,14625.801061909768,USA
2023-03-26,49,Product_49,312,30.918029855069403,5,9164.104049042571,USA
2023-03-26,50,Product_50,395,41.30648940055491,0,16316.063313219189,USA
2023-04-02,1,Product_1,362,18.190124384657718,0,6584.825027246094,USA
2023-04-02,2,Product_2,329,9.734873637814179,15,2722.357412814735,USA
2023-04-02,3,Product_3,422,25.70161470509468,15,9219.169194717462,USA
2023-04-02,4,Product_4,74,36.35256905170621,15,2286.5765933523207,USA
2023-04-02,5,Product_5,441,26.636523144923295,15,9984.700700874497,USA
2023-04-02,6,Product_6,82,29.69772304567829,5,2313.4526252583387,USA
2023-04-02,7,Product_7,224,28.725943127980106,10,5791.150134600789,USA
2023-04-02,8,Product_8,262,39.991137093144886,0,10477.67791840396,USA
2023-04-02,9,Product_9,190,43.10890674452702,0,8190.692281460134,USA
2023-04-02,10,Product_10,360,5.995761086011877,10,1942.6265918678482,USA
2023-04-02,11,Product_11,226,23.01041174750402,10,4680.317749442318,USA
2023-04-02,12,Product_12,488,48.01348770652541,5,22259.05290074518,USA
2023-04-02,13,Product_13,307,28.125447132264707,15,7339.3354291644755,USA
2023-04-02,14,Product_14,199,8.506558691905425,0,1692.8051796891796,USA
2023-04-02,15,Product_15,281,47.372928272034436,0,13311.792844441676,USA
2023-04-02,16,Product_16,439,43.46227143626775,10,17171.943444469387,USA
2023-04-02,17,Product_17,389,43.48739479553065,10,15224.93691791528,USA
2023-04-02,18,Product_18,74,32.73191507082971,10,2179.9455437172587,USA
2023-04-02,19,Product_19,277,5.430989053356029,0,1504.38396777962,USA
2023-04-02,20,Product_20,74,46.731791863306974,15,2939.429708202009,USA
2023-04-02,21,Product_21,248,38.408185164495514,10,8572.706928715399,USA
2023-04-02,22,Product_22,492,34.080850679384184,15,14252.611754118467,USA
2023-04-02,23,Product_23,70,38.32717723244159,0,2682.9024062709113,USA
2023-04-02,24,Product_24,379,45.95063102402368,0,17415.289158104973,USA
2023-04-02,25,Product_25,84,42.04696725018604,15,3002.1534616632835,USA
2023-04-02,26,Product_26,379,38.50344313672339,0,14592.804948818166,USA
2023-04-02,27,Product_27,283,36.74805593491915,0,10399.69982958212,USA
2023-04-02,28,Product_28,372,43.79744251104416,5,15478.016183403006,USA
2023-04-02,29,Product_29,112,14.614248353858047,5,1554.956024850496,USA
2023-04-02,30,Product_30,261,18.63818792748392,15,4134.881991712307,USA
2023-04-02,31,Product_31,473,35.1098021866659,5,15776.589612578324,USA
2023-04-02,32,Product_32,151,21.367439026427988,5,3065.1591283410944,USA
2023-04-02,33,Product_33,52,19.792382236410386,10,926.2834886640061,USA
2023-04-02,34,Product_34,276,7.592060052077684,10,1885.8677169360967,USA
2023-04-02,35,Product_35,130,23.676323784404545,10,2770.1298827753317,USA
2023-04-02,36,Product_36,157,37.37146040504249,15,4987.22139105292,USA
2023-04-02,37,Product_37,434,40.72663164723115,10,15907.822321408488,USA
2023-04-02,38,Product_38,473,19.39153228956345,15,7796.365557018985,USA
2023-04-02,39,Product_39,483,30.955116912795866,15,12708.623248548343,USA
2023-04-02,40,Product_40,314,30.342463890108455,15,8098.403612269946,USA
2023-04-02,41,Product_41,277,17.30792647632433,15,4075.1512888505636,USA
2023-04-02,42,Product_42,386,10.677530754246888,10,3709.3741840253692,USA
2023-04-02,43,Product_43,298,49.550357689443906,0,14766.006591454285,USA
2023-04-02,44,Product_44,301,20.21704882803958,5,5781.065112377917,USA
2023-04-02,45,Product_45,416,46.30566373217444,5,18299.99830695534,USA
2023-04-02,46,Product_46,225,30.5119201691244,15,5835.404732345042,USA
2023-04-02,47,Product_47,419,8.402962493717766,15,2992.7150921375824,USA
2023-04-02,48,Product_48,192,29.705893782631904,0,5703.5316062653255,USA
2023-04-02,49,Product_49,450,42.80534509518981,5,18299.28502819364,USA
2023-04-02,50,Product_50,262,35.51848387820115,10,8375.258498479832,USA
2023-04-09,1,Product_1,420,40.304331552492776,10,15235.037326842272,USA
2023-04-09,2,Product_2,327,20.59007240295932,10,6059.6583081909275,USA
2023-04-09,3,Product_3,304,23.332745723365747,10,6383.839229912868,USA
2023-04-09,4,Product_4,401,23.539645896766338,15,8023.488303912805,USA
2023-04-09,5,Product_5,213,27.92872149196236,10,5353.935910009184,USA
2023-04-09,6,Product_6,483,44.21089491117377,10,19218.47601788724,USA
2023-04-09,7,Product_7,100,26.91057532670829,5,2556.5046560372875,USA
2023-04-09,8,Product_8,351,5.406872239494229,0,1897.8121560624743,USA
2023-04-09,9,Product_9,186,36.727257318179554,5,6489.706368122326,USA
2023-04-09,10,Product_10,270,34.86769566051411,15,8002.136154087987,USA
2023-04-09,11,Product_11,173,11.102123891186787,0,1920.6674331753143,USA
2023-04-09,12,Product_12,77,31.695483184825363,0,2440.5522052315528,USA
2023-04-09,13,Product_13,262,27.914147123656186,15,6216.480564438232,USA
2023-04-09,14,Product_14,146,37.128879443891265,5,5149.775578867719,USA
2023-04-09,15,Product_15,441,35.426528789092465,15,13279.63431659131,USA
2023-04-09,16,Product_16,333,16.543662151502076,15,4682.683571982662,USA
2023-04-09,17,Product_17,342,32.28905062623278,0,11042.855314171611,USA
2023-04-09,18,Product_18,94,23.33880654836392,5,2084.155424768898,USA
2023-04-09,19,Product_19,77,17.842695870053237,5,1305.1932028943943,USA
2023-04-09,20,Product_20,117,31.912821669360312,0,3733.8001353151567,USA
2023-04-09,21,Product_21,303,23.421723171775085,5,6741.943014995458,USA
2023-04-09,22,Product_22,199,11.47203065894613,5,2168.7873960737656,USA
2023-04-09,23,Product_23,403,25.848395046323887,10,9375.212883301674,USA
2023-04-09,24,Product_24,150,32.96619577248236,15,4203.189960991501,USA
2023-04-09,25,Product_25,283,12.36782280027475,5,3325.0891598538665,USA
2023-04-09,26,Product_26,108,6.580625384444829,0,710.7075415200416,USA
2023-04-09,27,Product_27,138,18.449994554545533,10,2291.489323674555,USA
2023-04-09,28,Product_28,331,46.74956874806604,10,13926.696530048874,USA
2023-04-09,29,Product_29,273,10.932596077239895,10,2686.138856177842,USA
2023-04-09,30,Product_30,210,36.14493762808888,5,7210.915056803732,USA
2023-04-09,31,Product_31,287,32.5584619236017,0,9344.278572073687,USA
2023-04-09,32,Product_32,269,31.743905026104144,10,7685.199406819813,USA
2023-04-09,33,Product_33,113,24.82527512830021,10,2524.7304805481313,USA
2023-04-09,34,Product_34,380,40.32247547747895,15,13024.159579225701,USA
2023-04-09,35,Product_35,314,20.945777697814407,5,6248.1254872580375,USA
2023-04-09,36,Product_36,369,48.583446715474224,0,17927.291838009987,USA
2023-04-09,37,Product_37,107,10.429061646863513,10,1004.3186365929563,USA
2023-04-09,38,Product_38,291,36.07468253720973,10,9447.959356495228,USA
2023-04-09,39,Product_39,69,15.181004035782415,15,890.3658866986386,USA
2023-04-09,40,Product_40,405,28.892236872072633,10,10531.220339870475,USA
2023-04-09,41,Product_41,61,33.924965144818714,0,2069.4228738339416,USA
2023-04-09,42,Product_42,207,28.28619846373812,15,4976.956619694722,USA
2023-04-09,43,Product_43,162,46.45993692173994,5,7150.184292255776,USA
2023-04-09,44,Product_44,457,35.4999456790032,15,13789.953899008791,USA
2023-04-09,45,Product_45,286,13.793150126693007,10,3550.35684261078,USA
2023-04-09,46,Product_46,436,20.79040660893545,5,8611.386417421063,USA
2023-04-09,47,Product_47,103,35.230636774245944,15,3084.4422495852323,USA
2023-04-09,48,Product_48,377,23.104978508932128,0,8710.576897867411,USA
2023-04-09,49,Product_49,106,16.3010813982537,15,1468.7274339826583,USA
2023-04-09,50,Product_50,134,13.969654865898363,10,1684.7403768273427,USA
2023-04-16,1,Product_1,86,18.41561458034426,0,1583.7428539096065,USA
2023-04-16,2,Product_2,265,44.508526595594155,0,11794.759547832451,USA
2023-04-16,3,Product_3,461,5.015154168864543,10,2080.787464661899,USA
2023-04-16,4,Product_4,328,49.169142166758036,5,15321.104699161804,USA
2023-04-16,5,Product_5,497,5.519601059924909,15,2331.755467765278,USA
2023-04-16,6,Product_6,297,18.61072025062795,0,5527.383914436501,USA
2023-04-16,7,Product_7,157,27.31847077834459,5,4074.5499165900956,USA
2023-04-16,8,Product_8,125,12.240230369190122,15,1300.5244767264503,USA
2023-04-16,9,Product_9,205,25.613263424501334,5,4988.183051921635,USA
2023-04-16,10,Product_10,138,18.813383640894557,15,2206.8099010769315,USA
2023-04-16,11,Product_11,358,8.793629367013018,0,3148.1193133906604,USA
2023-04-16,12,Product_12,104,17.95194034196359,15,1586.951526229581,USA
2023-04-16,13,Product_13,456,20.05709556062394,0,9146.035575644517,USA
2023-04-16,14,Product_14,472,27.9223453458366,0,13179.347003234876,USA
2023-04-16,15,Product_15,313,20.323258743470056,10,5725.061988035514,USA
2023-04-16,16,Product_16,100,18.635564062050683,10,1677.2007655845614,USA
2023-04-16,17,Product_17,133,48.36007961734011,0,6431.890589106235,USA
2023-04-16,18,Product_18,81,13.686086352080235,15,942.287045340724,USA
2023-04-16,19,Product_19,450,26.332941309328724,10,10664.841230278133,USA
2023-04-16,20,Product_20,357,42.8679882438772,15,13008.291032604537,USA
2023-04-16,21,Product_21,189,15.307330225861278,15,2459.1226007846144,USA
2023-04-16,22,Product_22,50,16.43661019377782,10,739.6474587200019,USA
2023-04-16,23,Product_23,305,17.00884353849825,0,5187.6972792419665,USA
2023-04-16,24,Product_24,419,30.902002660581687,10,11653.145203305354,USA
2023-04-16,25,Product_25,148,11.299368217366741,15,1421.4605217447358,USA
2023-04-16,26,Product_26,428,34.92255871369382,0,14946.855129460953,USA
2023-04-16,27,Product_27,253,21.488222840045744,0,5436.520378531573,USA
2023-04-16,28,Product_28,88,34.9392223008919,5,2920.9189843545623,USA
2023-04-16,29,Product_29,320,12.692001134118016,10,3655.2963266259885,USA
2023-04-16,30,Product_30,123,39.27641240267313,15,4106.348916699476,USA
2023-04-16,31,Product_31,231,34.63687091476743,10,7201.005463180149,USA
2023-04-16,32,Product_32,250,13.78891551045314,0,3447.228877613285,USA
2023-04-16,33,Product_33,407,26.531420702559203,5,10258.373814644514,USA
2023-04-16,34,Product_34,349,37.28924186858063,0,13013.94541213464,USA
2023-04-16,35,Product_35,109,8.319929653961154,5,861.5287156676775,USA
2023-04-16,36,Product_36,291,15.5729975161578,5,4305.155163341824,USA
2023-04-16,37,Product_37,344,11.032679154159304,10,3415.7174661277204,USA
2023-04-16,38,Product_38,492,9.576281009571865,5,4475.95374387389,USA
2023-04-16,39,Product_39,355,20.44956300597607,15,6170.655637053279,USA
2023-04-16,40,Product_40,242,32.009410912638835,5,7358.963568815668,USA
2023-04-16,41,Product_41,115,40.16351158240923,0,4618.803831977061,USA
2023-04-16,42,Product_42,144,17.388669571212,10,2253.5715764290753,USA
2023-04-16,43,Product_43,319,26.391794798900598,10,7577.084286764361,USA
2023-04-16,44,Product_44,133,28.693245708613272,15,3243.7714273587303,USA
2023-04-16,45,Product_45,313,41.256968985682235,10,11622.088163266686,USA
2023-04-16,46,Product_46,471,19.543259274024546,0,9204.875118065562,USA
2023-04-16,47,Product_47,367,9.100316829444012,5,3172.8254625856543,USA
2023-04-16,48,Product_48,418,9.066557890385956,15,3221.34801845413,USA
2023-04-16,49,Product_49,350,40.72707713409652,10,12829.029297240404,USA
2023-04-16,50,Product_50,196,6.716685592910734,10,1184.8233385894534,USA
2023-04-23,1,Product_1,268,21.917898510760473,5,5580.296960839616,USA
2023-04-23,2,Product_2,419,38.6412350143431,5,15381.143597459271,USA
2023-04-23,3,Product_3,486,43.2428968311989,0,21016.047859962666,USA
2023-04-23,4,Product_4,77,15.914651892888386,5,1164.1567859647855,USA
2023-04-23,5,Product_5,262,23.69389341254015,15,5276.630062972691,USA
2023-04-23,6,Product_6,57,22.63213225167698,0,1290.0315383455877,USA
2023-04-23,7,Product_7,296,35.62179054191046,5,10016.84750038522,USA
2023-04-23,8,Product_8,375,9.776287404728295,0,3666.107776773111,USA
2023-04-23,9,Product_9,355,25.80139997154471,0,9159.496989898373,USA
2023-04-23,10,Product_10,168,21.55463173893257,15,3078.001412319571,USA
2023-04-23,11,Product_11,423,24.575325656825328,0,10395.362752837114,USA
2023-04-23,12,Product_12,238,35.42114582548861,5,8008.721071142974,USA
2023-04-23,13,Product_13,334,49.38813274927629,5,15670.854521345364,USA
2023-04-23,14,Product_14,61,7.027374667658253,10,385.8028692544381,USA
2023-04-23,15,Product_15,56,14.71256334589323,5,782.7083700015198,USA
2023-04-23,16,Product_16,57,20.69281086084534,15,1002.5666862079566,USA
2023-04-23,17,Product_17,475,16.863674643491866,15,6808.708637309841,USA
2023-04-23,18,Product_18,86,31.69628650580685,5,2589.5866075244194,USA
2023-04-23,19,Product_19,319,22.572613550665224,15,6120.564164262875,USA
2023-04-23,20,Product_20,480,28.41942142775297,0,13641.322285321425,USA
2023-04-23,21,Product_21,455,23.852968124916575,0,10853.100496837042,USA
2023-04-23,22,Product_22,297,41.25883269023997,10,11028.485978101146,USA
2023-04-23,23,Product_23,163,13.539211629874716,15,1875.8577713191416,USA
2023-04-23,24,Product_24,299,25.783397719998973,5,7323.774122365708,USA
2023-04-23,25,Product_25,283,46.74906563759392,10,11906.987017895171,USA
2023-04-23,26,Product_26,231,17.317787769877782,0,4000.4089748417678,USA
2023-04-23,27,Product_27,357,29.650423676133403,5,10055.941189760644,USA
2023-04-23,28,Product_28,289,33.72142939825816,10,8770.943786486949,USA
2023-04-23,29,Product_29,363,21.741716528468107,0,7892.243099833923,USA
2023-04-23,30,Product_30,136,17.216659080617084,15,1990.2457897193349,USA
2023-04-23,31,Product_31,448,26.981517744611594,0,12087.719949585993,USA
2023-04-23,32,Product_32,134,49.84526603122097,15,5677.375800956069,USA
2023-04-23,33,Product_33,417,40.54817832012695,10,15217.731323543643,USA
2023-04-23,34,Product_34,218,25.198846545463095,0,5493.348546910955,USA
2023-04-23,35,Product_35,318,8.781465099051108,0,2792.505901498252,USA
2023-04-23,36,Product_36,245,18.752400009943266,15,3905.1873020706853,USA
2023-04-23,37,Product_37,164,36.12146566728653,15,5035.332314019742,USA
2023-04-23,38,Product_38,140,34.3275037997708,0,4805.8505319679125,USA
2023-04-23,39,Product_39,161,32.08631682010411,15,4391.012456831248,USA
2023-04-23,40,Product_40,399,31.24185317700403,15,10595.674504980918,USA
2023-04-23,41,Product_41,332,43.958239675447174,10,13134.722015023617,USA
2023-04-23,42,Product_42,200,22.237727571707335,0,4447.545514341467,USA
2023-04-23,43,Product_43,418,14.458892611237975,0,6043.817111497473,USA
2023-04-23,44,Product_44,151,36.592042256280294,10,4972.858542628492,USA
2023-04-23,45,Product_45,98,18.358115650666953,0,1799.0953337653614,USA
2023-04-23,46,Product_46,150,29.75258835241327,10,4016.5994275757917,USA
2023-04-23,47,Product_47,347,40.55565556702804,0,14072.81248175873,USA
2023-04-23,48,Product_48,369,42.93342327415093,10,14258.189869345526,USA
2023-04-23,49,Product_49,55,48.16964149175321,15,2251.9307397394623,USA
2023-04-23,50,Product_50,315,7.566886531263184,10,2145.2123316131124,USA
2023-04-30,1,Product_1,424,35.614217351464035,0,15100.428157020751,USA
2023-04-30,2,Product_2,382,19.527320257791306,10,6713.492704628651,USA
2023-04-30,3,Product_3,330,13.443881788534156,15,3771.0088416838307,USA
2023-04-30,4,Product_4,118,40.73107765763377,15,4085.327089060667,USA
2023-04-30,5,Product_5,217,22.956816717334974,0,4981.62922766169,USA
2023-04-30,6,Product_6,439,42.28431320042562,10,16706.532145488163,USA
2023-04-30,7,Product_7,400,6.025664117588153,0,2410.2656470352613,USA
2023-04-30,8,Product_8,198,41.396002962371085,5,7786.5881572220005,USA
2023-04-30,9,Product_9,244,31.544983404841084,10,6927.278355703102,USA
2023-04-30,10,Product_10,64,20.744020453202303,0,1327.6173090049474,USA
2023-04-30,11,Product_11,334,49.171848366368735,10,14781.057618930441,USA
2023-04-30,12,Product_12,288,14.244811303189618,10,3692.2550897867486,USA
2023-04-30,13,Product_13,304,7.387088853882397,5,2133.391261001236,USA
2023-04-30,14,Product_14,69,26.96619705055903,10,1674.6008368397158,USA
2023-04-30,15,Product_15,116,44.07852940141987,5,4857.45394003647,USA
2023-04-30,16,Product_16,441,32.00329188078588,0,14113.451719426574,USA
2023-04-30,17,Product_17,441,9.635223881299588,10,3824.220358487806,USA
2023-04-30,18,Product_18,366,9.575403499544269,15,2978.908028708222,USA
2023-04-30,19,Product_19,346,41.04516316145558,5,13491.545131170447,USA
2023-04-30,20,Product_20,487,47.728028130814195,5,22081.372214721185,USA
2023-04-30,21,Product_21,202,25.749856682082243,10,4681.3239448025515,USA
2023-04-30,22,Product_22,168,33.76822109269984,0,5673.061143573573,USA
2023-04-30,23,Product_23,187,33.863636503853556,5,6015.875024909584,USA
2023-04-30,24,Product_24,376,41.59573538865536,10,14075.996855520976,USA
2023-04-30,25,Product_25,115,30.61672906776718,15,2992.785266374242,USA
2023-04-30,26,Product_26,98,20.67533284338543,10,1823.564356786595,USA
2023-04-30,27,Product_27,327,9.534699612551783,10,2806.06209597399,USA
2023-04-30,28,Product_28,212,11.179887934894603,0,2370.136242197656,USA
2023-04-30,29,Product_29,185,35.39334056084711,10,5892.991203381044,USA
2023-04-30,30,Product_30,214,35.157313131182846,15,6395.11525856216,USA
2023-04-30,31,Product_31,136,35.631041855836514,15,4118.948438534701,USA
2023-04-30,32,Product_32,278,12.71032910952388,5,3356.7979178252563,USA
2023-04-30,33,Product_33,290,39.77324268382178,10,10380.816340477484,USA
2023-04-30,34,Product_34,476,26.608091713138386,15,10765.63390713579,USA
2023-04-30,35,Product_35,56,5.504672148620512,10,277.4354762904738,USA
2023-04-30,36,Product_36,184,20.86436588279857,5,3647.09115631319,USA
2023-04-30,37,Product_37,244,9.267948903407731,15,1922.1726025667635,USA
2023-04-30,38,Product_38,137,21.498924354223576,0,2945.35263652863,USA
2023-04-30,39,Product_39,280,21.56096072895165,5,5735.215553901138,USA
2023-04-30,40,Product_40,296,32.537742432710075,0,9631.171760082183,USA
2023-04-30,41,Product_41,423,47.47191981578466,10,18072.55987386922,USA
2023-04-30,42,Product_42,242,42.84532347409947,15,8813.283038622261,USA
2023-04-30,43,Product_43,278,17.186737776626988,0,4777.9131019023025,USA
2023-04-30,44,Product_44,127,43.139041026972706,15,4656.859478861704,USA
2023-04-30,45,Product_45,143,18.439147621503786,15,2241.2783933937853,USA
2023-04-30,46,Product_46,118,30.392744732475983,15,3048.3922966673413,USA
2023-04-30,47,Product_47,285,38.30376354926418,5,10370.743980963278,USA
2023-04-30,48,Product_48,56,16.5255916692485,10,832.8898201301243,USA
2023-04-30,49,Product_49,416,8.972064606831456,0,3732.3788764418855,USA
2023-04-30,50,Product_50,474,42.393610605976434,5,19089.842855871186,USA
2023-05-07,1,Product_1,349,29.147769256123933,0,10172.571470387253,USA
2023-05-07,2,Product_2,410,37.1147784317147,10,13695.353241302724,USA
2023-05-07,3,Product_3,470,45.849118961383546,0,21549.085911850267,USA
2023-05-07,4,Product_4,360,43.82172961381498,15,13409.449261827385,USA
2023-05-07,5,Product_5,175,46.59866941589509,0,8154.76714778164,USA
2023-05-07,6,Product_6,154,10.628640420890669,15,1391.2890310945886,USA
2023-05-07,7,Product_7,203,5.883309034691447,5,1134.5961473402454,USA
2023-05-07,8,Product_8,247,42.07654244318409,15,8833.9700859465,USA
2023-05-07,9,Product_9,462,46.43192505624198,5,20378.971907184605,USA
2023-05-07,10,Product_10,103,15.129393493697211,10,1402.4947768657316,USA
2023-05-07,11,Product_11,335,37.75490904894683,5,12015.499804827326,USA
2023-05-07,12,Product_12,378,23.384900308921942,0,8839.492316772494,USA
2023-05-07,13,Product_13,407,27.553214487031664,5,10653.450381410792,USA
2023-05-07,14,Product_14,110,43.29988162105373,10,4286.688280484319,USA
2023-05-07,15,Product_15,208,6.274558599611974,0,1305.1081887192906,USA
2023-05-07,16,Product_16,253,10.80786815649098,15,2324.232047053385,USA
2023-05-07,17,Product_17,198,30.965435136493422,15,5211.482733471843,USA
2023-05-07,18,Product_18,277,12.082017385412136,15,2844.7109933952875,USA
2023-05-07,19,Product_19,353,46.43560546182908,0,16391.768728025665,USA
2023-05-07,20,Product_20,381,7.081266555310578,5,2563.0644296946634,USA
2023-05-07,21,Product_21,440,20.081876740654693,0,8836.025765888066,USA
2023-05-07,22,Product_22,319,45.528686659626615,0,14523.65104442089,USA
2023-05-07,23,Product_23,482,26.061039372899586,0,12561.4209777376,USA
2023-05-07,24,Product_24,193,38.37673898883054,5,7036.375093602079,USA
2023-05-07,25,Product_25,183,49.64504070611009,0,9085.042449218146,USA
2023-05-07,26,Product_26,183,35.589352657418715,15,5535.923805861481,USA
2023-05-07,27,Product_27,113,18.332789926300734,15,1760.8644724211856,USA
2023-05-07,28,Product_28,227,12.713320078233487,5,2741.627474871051,USA
2023-05-07,29,Product_29,59,41.929811057734135,15,2102.780024545367,USA
2023-05-07,30,Product_30,187,8.904149480817061,5,1581.8221552671507,USA
2023-05-07,31,Product_31,122,31.68979606887087,15,3286.2318523419094,USA
2023-05-07,32,Product_32,355,12.821793644525956,15,3868.976232235707,USA
2023-05-07,33,Product_33,106,12.428978164889553,0,1317.4716854782926,USA
2023-05-07,34,Product_34,128,48.168341150956216,5,5857.270283956275,USA
2023-05-07,35,Product_35,392,23.73130198074694,5,8837.53685763016,USA
2023-05-07,36,Product_36,145,22.46895908329534,0,3257.9990670778243,USA
2023-05-07,37,Product_37,219,19.175948928782383,15,3569.60289309284,USA
2023-05-07,38,Product_38,209,41.14066848774672,10,7738.559742545159,USA
2023-05-07,39,Product_39,433,43.81487773449243,15,16126.065750179938,USA
2023-05-07,40,Product_40,350,18.355133105784216,15,5460.652098970804,USA
2023-05-07,41,Product_41,229,20.139644234934867,5,4381.37960331008,USA
2023-05-07,42,Product_42,482,31.27823852260153,15,12814.694322709847,USA
2023-05-07,43,Product_43,496,31.737369622010892,5,14954.648565891532,USA
2023-05-07,44,Product_44,198,36.65222892106074,15,6168.570127414522,USA
2023-05-07,45,Product_45,219,10.945675912402606,0,2397.103024816171,USA
2023-05-07,46,Product_46,293,5.3524440162322895,5,1489.8527919182577,USA
2023-05-07,47,Product_47,255,26.049362739333123,5,6310.458123603448,USA
2023-05-07,48,Product_48,341,26.501951750397854,15,7681.590714852818,USA
2023-05-07,49,Product_49,215,35.05082940690711,10,6782.335490236527,USA
2023-05-07,50,Product_50,421,40.65509593143966,5,16260.005617779292,USA
2023-05-14,1,Product_1,153,21.974092790591776,10,3025.8325772644876,USA
2023-05-14,2,Product_2,497,20.45154449166439,15,8639.754970503622,USA
2023-05-14,3,Product_3,173,41.42120149682577,5,6807.574466003316,USA
2023-05-14,4,Product_4,420,31.627292060443335,0,13283.4626653862,USA
2023-05-14,5,Product_5,115,20.53757965283793,5,2243.730577072544,USA
2023-05-14,6,Product_6,99,34.67398174083892,5,3261.0879827259,USA
2023-05-14,7,Product_7,355,23.2208983635757,15,7006.906081208967,USA
2023-05-14,8,Product_8,230,35.55768710477228,5,7769.354632392742,USA
2023-05-14,9,Product_9,239,32.842971532625995,5,7456.996686482732,USA
2023-05-14,10,Product_10,143,7.73466934087574,5,1050.7548299579692,USA
2023-05-14,11,Product_11,307,40.93585471614316,10,11310.576658070357,USA
2023-05-14,12,Product_12,276,22.250406919528842,10,5527.001078810965,USA
2023-05-14,13,Product_13,157,16.050346432321945,10,2267.913950887091,USA
2023-05-14,14,Product_14,399,27.7241090175629,10,9955.727548206838,USA
2023-05-14,15,Product_15,373,27.969044199121377,10,9389.208137645046,USA
2023-05-14,16,Product_16,368,20.717324536005968,5,7242.776657787686,USA
2023-05-14,17,Product_17,120,42.245999874540054,15,4309.091987203085,USA
2023-05-14,18,Product_18,127,7.201831809989619,5,868.9010078752475,USA
2023-05-14,19,Product_19,423,8.546995064837512,5,3434.609966804954,USA
2023-05-14,20,Product_20,481,18.93172831324376,5,8650.853252736735,USA
2023-05-14,21,Product_21,116,17.919150869764085,10,1870.7593508033704,USA
2023-05-14,22,Product_22,480,6.830225248539179,10,2950.6573073689256,USA
2023-05-14,23,Product_23,426,6.527611935381614,15,2363.6482818016825,USA
2023-05-14,24,Product_24,162,16.68982575690617,0,2703.7517726188,USA
2023-05-14,25,Product_25,280,24.872388156567578,0,6964.268683838922,USA
2023-05-14,26,Product_26,77,45.45118401393373,15,2974.779993711962,USA
2023-05-14,27,Product_27,407,20.310277321732144,5,7852.9687264477325,USA
2023-05-14,28,Product_28,113,29.461035174019834,5,3162.642125931029,USA
2023-05-14,29,Product_29,499,10.786971918558056,5,5113.564037992446,USA
2023-05-14,30,Product_30,497,23.19380110213516,5,10950.953190373115,USA
2023-05-14,31,Product_31,474,31.599806207377707,10,13480.47732806733,USA
2023-05-14,32,Product_32,151,8.402428285387614,15,1078.4516704295004,USA
2023-05-14,33,Product_33,383,47.8830030610713,5,17422.23066377079,USA
2023-05-14,34,Product_34,184,30.19336881262849,5,5277.80086844746,USA
2023-05-14,35,Product_35,432,33.339441101290014,0,14402.638555757287,USA
2023-05-14,36,Product_36,55,27.458961556397306,15,1283.7064527615742,USA
2023-05-14,37,Product_37,389,7.729809257186245,5,2856.551010993177,USA
2023-05-14,38,Product_38,265,46.73527210292795,0,12384.847107275908,USA
2023-05-14,39,Product_39,357,42.17795101774836,10,13551.775662002548,USA
2023-05-14,40,Product_40,138,23.610076780507104,15,2769.462006353483,USA
2023-05-14,41,Product_41,365,15.221899922557972,15,4722.594450973611,USA
2023-05-14,42,Product_42,137,45.940629946796015,0,6293.866302711054,USA
2023-05-14,43,Product_43,414,34.24203506548258,15,12049.77213954332,USA
2023-05-14,44,Product_44,229,47.06275453273687,10,9699.633709197069,USA
2023-05-14,45,Product_45,71,11.408224710003214,15,688.4863612486939,USA
2023-05-14,46,Product_46,359,43.79887393114012,0,15723.795741279304,USA
2023-05-14,47,Product_47,284,48.90030548627968,15,11804.533744387913,USA
2023-05-14,48,Product_48,274,42.16779129179024,15,9820.878591857945,USA
2023-05-14,49,Product_49,255,9.887946478994051,15,2143.2123993219607,USA
2023-05-14,50,Product_50,334,40.40874678130157,10,12146.869282459254,USA
2023-05-21,1,Product_1,58,47.850936636358526,15,2359.051176172475,USA
2023-05-21,2,Product_2,142,49.56802109120217,10,6334.793095455637,USA
